id;Period;Data_value;Series_title_2
3947;2014.06;7709.2;Credit
3948;2014.09;7806.7;Credit
3949;2014.12;7957;Credit
3950;2015.03;8104;Credit
3951;2015.06;8290.6;Credit
3952;2015.09;8562;Credit
3953;2015.12;8773.1;Credit
3954;2016.03;8925.2;Credit
3955;2016.06;9134.8;Credit
3956;2016.09;9459.1;Credit
3957;2016.12;9936;Credit
3958;2017.03;10536.9;Credit
3959;2017.06;11042.8;Credit
3960;2017.09;11403.4;Credit
3961;2017.12;11717.4;Credit
3962;2018.03;11980.3;Credit
3963;2018.06;12251.6;Credit
3964;2018.09;12534;Credit
3965;2018.12;12744;Credit
3966;2019.03;12846.3;Credit
3967;2019.06;12932;Credit
3968;2019.09;13087.6;Credit
3969;2019.12;13397.2;Credit
3970;2020.03;;Credit
3971;2020.06;;Credit
3972;2020.09;;Credit
3973;2020.12;;Credit
3974;2021.03;;Credit
3975;2021.06;;Credit
3976;2021.09;;Credit
3977;2021.12;;Credit
3978;2022.03;;Credit
3979;2022.06;;Credit
3980;2022.09;;Credit
3981;2022.12;;Credit
3982;2002.12;4761.3;Debit
3983;2003.03;4843.4;Debit
3984;2003.06;4938.3;Debit
3985;2003.09;5066.5;Debit
3986;2003.12;5194.4;Debit
3987;2004.03;5307.1;Debit
3988;2004.06;5421.4;Debit
3989;2004.09;5523;Debit
3990;2004.12;5616.9;Debit
3991;2005.03;5724.1;Debit
3992;2005.06;5849.5;Debit
3993;2005.09;5974.6;Debit
3994;2005.12;6083.3;Debit
3995;2006.03;6205.2;Debit
3996;2006.06;6354.5;Debit
3997;2006.09;6498.9;Debit
3998;2006.12;6655;Debit
3999;2007.03;6837.8;Debit
4000;2007.06;6987.5;Debit
4001;2007.09;7116.3;Debit
4002;2007.12;7235;Debit
4003;2008.03;7306.2;Debit
4004;2008.06;7365.5;Debit
4005;2008.09;7467.8;Debit
4006;2008.12;7581.4;Debit
4007;2009.03;7684.6;Debit
4008;2009.06;7801.8;Debit
4009;2009.09;7910.4;Debit
4010;2009.12;7998.4;Debit
4011;2010.03;8084.6;Debit
4012;2010.06;8201.3;Debit
4013;2010.09;8370.2;Debit
4014;2010.12;8559.2;Debit
4015;2011.03;8729;Debit
4016;2011.06;8872.3;Debit
4017;2011.09;8981.3;Debit
4018;2011.12;9072.6;Debit
4019;2012.03;9190.8;Debit
4020;2012.06;9305.1;Debit
4021;2012.09;9401.1;Debit
4022;2012.12;9506.4;Debit
4023;2013.03;9603.9;Debit
4024;2013.06;9712.2;Debit
4025;2013.09;9824.7;Debit
4026;2013.12;9922.5;Debit
4027;2014.03;10014.6;Debit
4028;2014.06;10089.7;Debit
4029;2014.09;10123;Debit
4030;2014.12;10195.7;Debit
4031;2015.03;10285.9;Debit
4032;2015.06;10342;Debit
4033;2015.09;10398.3;Debit
4034;2015.12;10463.1;Debit
4035;2016.03;10524.9;Debit
4036;2016.06;10567.8;Debit
4037;2016.09;10563.5;Debit
4038;2016.12;10524.4;Debit
4039;2017.03;10506.4;Debit
4040;2017.06;10458.5;Debit
4041;2017.09;10417.9;Debit
4042;2017.12;10402.4;Debit
4043;2018.03;10361.6;Debit
4044;2018.06;10306.8;Debit
4045;2018.09;10288.4;Debit
4046;2018.12;10299.3;Debit
4047;2019.03;10304.6;Debit
4048;2019.06;10325.1;Debit
4049;2019.09;10367.7;Debit
4050;2019.12;10358.7;Debit
4051;2020.03;;Debit
4052;2020.06;;Debit
4053;2020.09;;Debit
4054;2020.12;;Debit
4055;2021.03;;Debit
4056;2021.06;;Debit
4057;2021.09;;Debit
4058;2021.12;;Debit
4059;2022.03;;Debit
4060;2022.06;;Debit
4061;2022.09;;Debit
4062;2022.12;;Debit
4063;2000.03;;Services
4064;2000.06;;Services
4065;2000.09;;Services
4066;2000.12;;Services
4067;2001.03;;Services
4068;2001.06;;Services
4069;2001.09;;Services
4070;2001.12;;Services
4071;2002.03;;Services
4072;2002.06;;Services
4073;2002.09;;Services
4074;2002.12;234.6;Services
4075;2003.03;214.2;Services
4076;2003.06;224.7;Services
4077;2003.09;241.6;Services
4078;2003.12;265;Services
4079;2004.03;250;Services
4080;2004.06;265.8;Services
4081;2004.09;279.3;Services
4082;2004.12;305.7;Services
4083;2005.03;278.6;Services
4084;2005.06;303;Services
4085;2005.09;315.7;Services
4086;2005.12;337.1;Services
4087;2006.03;313.7;Services
4088;2006.06;327.8;Services
4089;2006.09;348.7;Services
4090;2006.12;378.2;Services
4091;2007.03;357.6;Services
4092;2007.06;369.4;Services
4093;2007.09;388.2;Services
4094;2007.12;420.2;Services
4095;2008.03;385.7;Services
4096;2008.06;405.1;Services
4097;2008.09;419.2;Services
4098;2008.12;444.3;Services
4099;2009.03;403;Services
4100;2009.06;420.9;Services
4101;2009.09;440.2;Services
4102;2009.12;472;Services
4103;2010.03;429.1;Services
4104;2010.06;436.3;Services
4105;2010.09;462;Services
4106;2010.12;500.1;Services
4107;2011.03;448.4;Services
4108;2011.06;467;Services
4109;2011.09;490.8;Services
4110;2011.12;528.2;Services
4111;2012.03;488.9;Services
4112;2012.06;498.2;Services
4113;2012.09;519.9;Services
4114;2012.12;564.7;Services
4115;2013.03;513.5;Services
4116;2013.06;539.7;Services
4117;2013.09;567.3;Services
4118;2013.12;654.6;Services
4119;2014.03;596.6;Services
4120;2014.06;619.9;Services
4121;2014.09;637.6;Services
4122;2014.12;694.1;Services
4123;2015.03;640.2;Services
4124;2015.06;658.5;Services
4125;2015.09;712.7;Services
4126;2015.12;741.9;Services
4127;2016.03;683.7;Services
4128;2016.06;724.2;Services
4129;2016.09;754.4;Services
4130;2016.12;791;Services
4131;2017.03;753.9;Services
4132;2017.06;783;Services
4133;2017.09;835.1;Services
4134;2017.12;879.7;Services
4135;2018.03;806.9;Services
4136;2018.06;844.7;Services
4137;2018.09;883.9;Services
4138;2018.12;940.6;Services
4139;2019.03;856.4;Services
4140;2019.06;879.2;Services
4141;2019.09;933.4;Services
4142;2019.12;996.3;Services
4143;2020.03;821.1;Services
4144;2020.06;609;Services
4145;2020.09;935.6;Services
4146;2020.12;1024;Services
4147;2021.03;896.5;Services
4148;2021.06;970.5;Services
4149;2021.09;787.1;Services
4150;2021.12;920.3;Services
4151;2022.03;876.4;Services
4152;2022.06;958.8;Services
4153;2022.09;1046.6;Services
4154;2022.12;1113.5;Services
4155;2002.12;220.5;Services
4156;2003.03;226;Services
4157;2003.06;229.1;Services
4158;2003.09;239.8;Services
4159;2003.12;249.2;Services
4160;2004.03;260.1;Services
4161;2004.06;271.1;Services
4162;2004.09;277.2;Services
4163;2004.12;287.6;Services
4164;2005.03;293.6;Services
4165;2005.06;309.1;Services
4166;2005.09;313.2;Services
4167;2005.12;319.7;Services
4168;2006.03;327.9;Services
4169;2006.06;334.5;Services
4170;2006.09;348.7;Services
4171;2006.12;358.8;Services
4172;2007.03;373.4;Services
4173;2007.06;377.3;Services
4174;2007.09;388.2;Services
4175;2007.12;395.4;Services
4176;2008.03;400.2;Services
4177;2008.06;414.4;Services
4178;2008.09;416.1;Services
4179;2008.12;417.6;Services
4180;2009.03;423.4;Services
4181;2009.06;431.3;Services
4182;2009.09;437.3;Services
4183;2009.12;442.8;Services
4184;2010.03;450.6;Services
4185;2010.06;447.7;Services
4186;2010.09;459.5;Services
4187;2010.12;468.3;Services
4188;2011.03;470.6;Services
4189;2011.06;479.7;Services
4190;2011.09;488.7;Services
4191;2011.12;497.9;Services
4192;2012.03;506;Services
4193;2012.06;512.4;Services
4194;2012.09;521.6;Services
4195;2012.12;528.3;Services
4196;2013.03;538.6;Services
4197;2013.06;554.7;Services
4198;2013.09;563.8;Services
4199;2013.12;613.8;Services
4200;2014.03;625.9;Services
4201;2014.06;636.7;Services
4202;2014.09;631.8;Services
4203;2014.12;652.8;Services
4204;2015.03;672.2;Services
4205;2015.06;675.3;Services
4206;2015.09;704.5;Services
4207;2015.12;699.7;Services
4208;2016.03;708.6;Services
4209;2016.06;742.8;Services
4210;2016.09;743.8;Services
4211;2016.12;753;Services
4212;2017.03;786.4;Services
4213;2017.06;802.6;Services
4214;2017.09;829.4;Services
4215;2017.12;837.4;Services
4216;2018.03;841.6;Services
4217;2018.06;866.5;Services
4218;2018.09;878.8;Services
4219;2018.12;886.9;Services
4220;2019.03;900.4;Services
4221;2019.06;901.8;Services
4222;2019.09;923.2;Services
4223;2019.12;937.3;Services
4224;2020.03;851.1;Services
4225;2020.06;625.2;Services
4226;2020.09;927.1;Services
4227;2020.12;961.8;Services
4228;2021.03;941.5;Services
4229;2021.06;995.7;Services
4230;2021.09;781.4;Services
4231;2021.12;863.9;Services
4232;2022.03;919.9;Services
4233;2022.06;983.5;Services
4234;2022.09;1039.9;Services
4235;2022.12;1053.2;Services
4236;2002.12;220.9;Services
4237;2003.03;225.2;Services
4238;2003.06;230.5;Services
4239;2003.09;239;Services
4240;2003.12;249.5;Services
4241;2004.03;260.4;Services
4242;2004.06;270.1;Services
4243;2004.09;278.5;Services
4244;2004.12;286;Services
4245;2005.03;295.8;Services
4246;2005.06;305.9;Services
4247;2005.09;313.9;Services
4248;2005.12;320;Services
4249;2006.03;327;Services
4250;2006.06;336;Services
4251;2006.09;347.2;Services
4252;2006.12;360.6;Services
4253;2007.03;371;Services
4254;2007.06;379.4;Services
4255;2007.09;387.3;Services
4256;2007.12;394.6;Services
4257;2008.03;402.7;Services
4258;2008.06;411.9;Services
4259;2008.09;416.7;Services
4260;2008.12;418.1;Services
4261;2009.03;423.5;Services
4262;2009.06;430.9;Services
4263;2009.09;437.2;Services
4264;2009.12;443.7;Services
4265;2010.03;448.8;Services
4266;2010.06;452.7;Services
4267;2010.09;459.4;Services
4268;2010.12;466.8;Services
4269;2011.03;472.1;Services
4270;2011.06;479.2;Services
4271;2011.09;488.8;Services
4272;2011.12;497.8;Services
4273;2012.03;505.6;Services
4274;2012.06;513.1;Services
4275;2012.09;520.7;Services
4276;2012.12;528.6;Services
4277;2013.03;538.8;Services
4278;2013.06;554.4;Services
4279;2013.09;579.1;Services
4280;2013.12;606.8;Services
4281;2014.03;627.5;Services
4282;2014.06;632.9;Services
4283;2014.09;636.9;Services
4284;2014.12;651.9;Services
4285;2015.03;668;Services
4286;2015.06;682.9;Services
4287;2015.09;696.6;Services
4288;2015.12;702.4;Services
4289;2016.03;713.5;Services
4290;2016.06;735;Services
4291;2016.09;745.5;Services
4292;2016.12;757.3;Services
4293;2017.03;781.4;Services
4294;2017.06;806.8;Services
4295;2017.09;826.2;Services
4296;2017.12;836.7;Services
4297;2018.03;845.8;Services
4298;2018.06;863.4;Services
4299;2018.09;878.7;Services
4300;2018.12;888.8;Services
4301;2019.03;896.9;Services
4302;2019.06;906.4;Services
4303;2019.09;922.1;Services
4304;2019.12;935.1;Services
4305;2020.03;;Services
4306;2020.06;;Services
4307;2020.09;;Services
4308;2020.12;;Services
4309;2021.03;;Services
4310;2021.06;;Services
4311;2021.09;;Services
4312;2021.12;;Services
4313;2022.03;;Services
4314;2022.06;;Services
4315;2022.09;;Services
4316;2022.12;;Services
4317;2000.03;;Credit
4318;2000.06;;Credit
4319;2000.09;;Credit
4320;2000.12;;Credit
4321;2001.03;;Credit
4322;2001.06;;Credit
4323;2001.09;;Credit
4324;2001.12;;Credit
4325;2002.03;;Credit
4326;2002.06;;Credit
4327;2002.09;;Credit
4328;2002.12;43794553;Credit
4329;2003.03;40635472;Credit
4330;2003.06;38786185;Credit
4331;2003.09;40387656;Credit
4332;2003.12;49201203;Credit
4333;2004.03;46789595;Credit
4334;2004.06;44852693;Credit
4335;2004.09;46274370;Credit
4336;2004.12;54234106;Credit
4337;2005.03;50429364;Credit
4338;2005.06;48428422;Credit
4339;2005.09;49907973;Credit
4340;2005.12;58205530;Credit
4341;2006.03;54426281;Credit
4342;2006.06;52184721;Credit
4343;2006.09;53361097;Credit
4344;2006.12;62101782;Credit
4345;2007.03;58265736;Credit
4346;2007.06;55477068;Credit
4347;2007.09;56558495;Credit
4348;2007.12;66036073;Credit
4349;2008.03;61979899;Credit
4350;2008.06;58221491;Credit
4351;2008.09;58778694;Credit
4352;2008.12;66715442;Credit
4353;2009.03;61300737;Credit
4354;2009.06;58843361;Credit
4355;2009.09;60139298;Credit
4356;2009.12;68810317;Credit
4357;2010.03;63622326;Credit
4358;2010.06;60156068;Credit
4359;2010.09;61018094;Credit
4360;2010.12;70800205;Credit
4361;2011.03;64988521;Credit
4362;2011.06;62246179;Credit
4363;2011.09;64145458;Credit
4364;2011.12;74931215;Credit
4365;2012.03;69752760;Credit
4366;2012.06;66676557;Credit
4367;2012.09;68357772;Credit
4368;2012.12;79312698;Credit
4369;2013.03;74654392;Credit
4370;2013.06;73811732;Credit
4371;2013.09;76142562;Credit
4372;2013.12;89443753;Credit
4373;2014.03;84105927;Credit
4374;2014.06;81731550;Credit
4375;2014.09;84854526;Credit
4376;2014.12;100103789;Credit
4377;2015.03;96561874;Credit
4378;2015.06;95280017;Credit
4379;2015.09;99923547;Credit
4380;2015.12;118636666;Credit
4381;2016.03;116441890;Credit
4382;2016.06;117832240;Credit
4383;2016.09;124641801;Credit
4384;2016.12;145549702;Credit
4385;2017.03;155167258;Credit
4386;2017.06;156549345;Credit
4387;2017.09;163474938;Credit
4388;2017.12;188018941;Credit
4389;2018.03;185809865;Credit
4390;2018.06;183259294;Credit
4391;2018.09;189532204;Credit
4392;2018.12;212959222;Credit
4393;2019.03;207812071;Credit
4394;2019.06;201836497;Credit
4395;2019.09;205433839;Credit
4396;2019.12;230124164;Credit
4397;2020.03;215170839;Credit
4398;2020.06;178443026;Credit
4399;2020.09;249077882;Credit
4400;2020.12;280474104;Credit
4401;2021.03;259204468;Credit
4402;2021.06;272123377;Credit
4403;2021.09;235628795;Credit
4404;2021.12;281847852;Credit
4405;2022.03;265938936;Credit
4406;2022.06;277454122;Credit
4407;2022.09;291360927;Credit
4408;2022.12;322702253;Credit
4409;2000.03;;Debit
4410;2000.06;;Debit
4411;2000.09;;Debit
4412;2000.12;;Debit
4413;2001.03;;Debit
4414;2001.06;;Debit
4415;2001.09;;Debit
4416;2001.12;;Debit
4417;2002.03;;Debit
4418;2002.06;;Debit
4419;2002.09;;Debit
4420;2002.12;121857550;Debit
4421;2003.03;115559235;Debit
4422;2003.06;120621028;Debit
4423;2003.09;125100340;Debit
4424;2003.12;135263578;Debit
4425;2004.03;128829626;Debit
4426;2004.06;133340162;Debit
4427;2004.09;137686168;Debit
4428;2004.12;147636460;Debit
4429;2005.03;140176432;Debit
4430;2005.06;146113017;Debit
4431;2005.09;150747391;Debit
4432;2005.12;161404839;Debit
4433;2006.03;152507513;Debit
4434;2006.06;158693589;Debit
4435;2006.09;163324953;Debit
4436;2006.12;175484663;Debit
4437;2007.03;168639442;Debit
4438;2007.06;175639292;Debit
4439;2007.09;180511068;Debit
4440;2007.12;193989344;Debit
4441;2008.03;184599824;Debit
4442;2008.06;188086801;Debit
4443;2008.09;191920041;Debit
4444;2008.12;207720272;Debit
4445;2009.03;194700582;Debit
4446;2009.06;202259120;Debit
4447;2009.09;208065472;Debit
4448;2009.12;220803948;Debit
4449;2010.03;209411544;Debit
4450;2010.06;214372883;Debit
4451;2010.09;220574636;Debit
4452;2010.12;237803698;Debit
4453;2011.03;221893689;Debit
4454;2011.06;228065136;Debit
4455;2011.09;233728377;Debit
4456;2011.12;247193363;Debit
4457;2012.03;235056586;Debit
4458;2012.06;237997947;Debit
4459;2012.09;243796890;Debit
4460;2012.12;258625622;Debit
4461;2013.03;242954335;Debit
4462;2013.06;248923748;Debit
4463;2013.09;254168346;Debit
4464;2013.12;270001356;Debit
4465;2014.03;253180693;Debit
4466;2014.06;260628872;Debit
4467;2014.09;262954886;Debit
4468;2014.12;278161853;Debit
4469;2015.03;262028307;Debit
4470;2015.06;265507961;Debit
4471;2015.09;268655020;Debit
4472;2015.12;283495423;Debit
4473;2016.03;266050143;Debit
4474;2016.06;270651679;Debit
4475;2016.09;270068229;Debit
4476;2016.12;283444978;Debit
4477;2017.03;260103836;Debit
4478;2017.06;262742725;Debit
4479;2017.09;262914937;Debit
4480;2017.12;278636369;Debit
4481;2018.03;256118495;Debit
4482;2018.06;257223484;Debit
4483;2018.09;259346452;Debit
4484;2018.12;271370517;Debit
4485;2019.03;253946987;Debit
4486;2019.06;254723306;Debit
4487;2019.09;256289419;Debit
4488;2019.12;270693073;Debit
4489;2020.03;240170077;Debit
4490;2020.06;131984652;Debit
4491;2020.09;205752330;Debit
4492;2020.12;224101454;Debit
4493;2021.03;203654423;Debit
4494;2021.06;208292005;Debit
4495;2021.09;161410783;Debit
4496;2021.12;175192596;Debit
4497;2022.03;164849789;Debit
4498;2022.06;171672259;Debit
4499;2022.09;177045127;Debit
4500;2022.12;188904397;Debit
4501;2000.03;;Credit card usage as a proportion of total ECT value
4502;2000.06;;Credit card usage as a proportion of total ECT value
4503;2000.09;;Credit card usage as a proportion of total ECT value
4504;2000.12;;Credit card usage as a proportion of total ECT value
4505;2001.03;;Credit card usage as a proportion of total ECT value
4506;2001.06;;Credit card usage as a proportion of total ECT value
4507;2001.09;;Credit card usage as a proportion of total ECT value
4508;2001.12;;Credit card usage as a proportion of total ECT value
4509;2002.03;;Credit card usage as a proportion of total ECT value
4510;2002.06;;Credit card usage as a proportion of total ECT value
4511;2002.09;;Credit card usage as a proportion of total ECT value
4512;2002.12;44.4;Credit card usage as a proportion of total ECT value
4513;2003.03;45.2;Credit card usage as a proportion of total ECT value
4514;2003.06;42.8;Credit card usage as a proportion of total ECT value
4515;2003.09;42.9;Credit card usage as a proportion of total ECT value
4516;2003.12;44.9;Credit card usage as a proportion of total ECT value
4517;2004.03;46;Credit card usage as a proportion of total ECT value
4518;2004.06;44.3;Credit card usage as a proportion of total ECT value
4519;2004.09;44.4;Credit card usage as a proportion of total ECT value
4520;2004.12;46;Credit card usage as a proportion of total ECT value
4521;2005.03;46.6;Credit card usage as a proportion of total ECT value
4522;2005.06;44.6;Credit card usage as a proportion of total ECT value
4523;2005.09;44.8;Credit card usage as a proportion of total ECT value
4524;2005.12;45.9;Credit card usage as a proportion of total ECT value
4525;2006.03;47;Credit card usage as a proportion of total ECT value
4526;2006.06;45.1;Credit card usage as a proportion of total ECT value
4527;2006.09;45;Credit card usage as a proportion of total ECT value
4528;2006.12;46.2;Credit card usage as a proportion of total ECT value
4529;2007.03;46.8;Credit card usage as a proportion of total ECT value
4530;2007.06;44.5;Credit card usage as a proportion of total ECT value
4531;2007.09;44.7;Credit card usage as a proportion of total ECT value
4532;2007.12;46.1;Credit card usage as a proportion of total ECT value
4533;2008.03;46.6;Credit card usage as a proportion of total ECT value
4534;2008.06;44.9;Credit card usage as a proportion of total ECT value
4535;2008.09;44.7;Credit card usage as a proportion of total ECT value
4536;2008.12;44.7;Credit card usage as a proportion of total ECT value
4537;2009.03;44.7;Credit card usage as a proportion of total ECT value
4538;2009.06;42.4;Credit card usage as a proportion of total ECT value
4539;2009.09;42.5;Credit card usage as a proportion of total ECT value
4540;2009.12;43.6;Credit card usage as a proportion of total ECT value
4541;2010.03;43.9;Credit card usage as a proportion of total ECT value
4542;2010.06;42;Credit card usage as a proportion of total ECT value
4543;2010.09;41.8;Credit card usage as a proportion of total ECT value
4544;2010.12;42.7;Credit card usage as a proportion of total ECT value
4545;2011.03;43;Credit card usage as a proportion of total ECT value
4546;2011.06;41.3;Credit card usage as a proportion of total ECT value
4547;2011.09;41.3;Credit card usage as a proportion of total ECT value
4548;2011.12;42.9;Credit card usage as a proportion of total ECT value
4549;2012.03;43;Credit card usage as a proportion of total ECT value
4550;2012.06;41.2;Credit card usage as a proportion of total ECT value
4551;2012.09;41.3;Credit card usage as a proportion of total ECT value
4552;2012.12;42.8;Credit card usage as a proportion of total ECT value
4553;2013.03;43;Credit card usage as a proportion of total ECT value
4554;2013.06;42.1;Credit card usage as a proportion of total ECT value
4555;2013.09;42.2;Credit card usage as a proportion of total ECT value
4556;2013.12;43.7;Credit card usage as a proportion of total ECT value
4557;2014.03;44.2;Credit card usage as a proportion of total ECT value
4558;2014.06;42.5;Credit card usage as a proportion of total ECT value
4559;2014.09;42.8;Credit card usage as a proportion of total ECT value
4560;2014.12;44.4;Credit card usage as a proportion of total ECT value
4561;2015.03;44.9;Credit card usage as a proportion of total ECT value
4562;2015.06;43.7;Credit card usage as a proportion of total ECT value
4563;2015.09;44.5;Credit card usage as a proportion of total ECT value
4564;2015.12;46.1;Credit card usage as a proportion of total ECT value
4565;2016.03;46.8;Credit card usage as a proportion of total ECT value
4566;2016.06;45.7;Credit card usage as a proportion of total ECT value
4567;2016.09;46.4;Credit card usage as a proportion of total ECT value
4568;2016.12;48.4;Credit card usage as a proportion of total ECT value
4569;2017.03;51.8;Credit card usage as a proportion of total ECT value
4570;2017.06;50.7;Credit card usage as a proportion of total ECT value
4571;2017.09;51.3;Credit card usage as a proportion of total ECT value
4572;2017.12;53;Credit card usage as a proportion of total ECT value
4573;2018.03;54.9;Credit card usage as a proportion of total ECT value
4574;2018.06;53.7;Credit card usage as a proportion of total ECT value
4575;2018.09;54.1;Credit card usage as a proportion of total ECT value
4576;2018.12;55.6;Credit card usage as a proportion of total ECT value
4577;2019.03;56.5;Credit card usage as a proportion of total ECT value
4578;2019.06;55.1;Credit card usage as a proportion of total ECT value
4579;2019.09;55.1;Credit card usage as a proportion of total ECT value
4580;2019.12;56.4;Credit card usage as a proportion of total ECT value
4581;2020.03;57.4;Credit card usage as a proportion of total ECT value
4582;2020.06;63.7;Credit card usage as a proportion of total ECT value
4583;2020.09;60.8;Credit card usage as a proportion of total ECT value
4584;2020.12;61.4;Credit card usage as a proportion of total ECT value
4585;2021.03;61.6;Credit card usage as a proportion of total ECT value
4586;2021.06;62;Credit card usage as a proportion of total ECT value
4587;2021.09;65.2;Credit card usage as a proportion of total ECT value
4588;2021.12;66.7;Credit card usage as a proportion of total ECT value
4589;2022.03;66.3;Credit card usage as a proportion of total ECT value
4590;2022.06;66.5;Credit card usage as a proportion of total ECT value
4591;2022.09;66.8;Credit card usage as a proportion of total ECT value
4592;2022.12;67.3;Credit card usage as a proportion of total ECT value
4593;2000.03;;Debit card usage as a proportion of total ECT value
4594;2000.06;;Debit card usage as a proportion of total ECT value
4595;2000.09;;Debit card usage as a proportion of total ECT value
4596;2000.12;;Debit card usage as a proportion of total ECT value
4597;2001.03;;Debit card usage as a proportion of total ECT value
4598;2001.06;;Debit card usage as a proportion of total ECT value
4599;2001.09;;Debit card usage as a proportion of total ECT value
4600;2001.12;;Debit card usage as a proportion of total ECT value
4601;2002.03;;Debit card usage as a proportion of total ECT value
4602;2002.06;;Debit card usage as a proportion of total ECT value
4603;2002.09;;Debit card usage as a proportion of total ECT value
4604;2002.12;55.6;Debit card usage as a proportion of total ECT value
4605;2003.03;54.8;Debit card usage as a proportion of total ECT value
4606;2003.06;57.2;Debit card usage as a proportion of total ECT value
4607;2003.09;57.1;Debit card usage as a proportion of total ECT value
4608;2003.12;55.1;Debit card usage as a proportion of total ECT value
4609;2004.03;54;Debit card usage as a proportion of total ECT value
4610;2004.06;55.7;Debit card usage as a proportion of total ECT value
4611;2004.09;55.6;Debit card usage as a proportion of total ECT value
4612;2004.12;54;Debit card usage as a proportion of total ECT value
4613;2005.03;53.4;Debit card usage as a proportion of total ECT value
4614;2005.06;55.4;Debit card usage as a proportion of total ECT value
4615;2005.09;55.2;Debit card usage as a proportion of total ECT value
4616;2005.12;54.1;Debit card usage as a proportion of total ECT value
4617;2006.03;53;Debit card usage as a proportion of total ECT value
4618;2006.06;54.9;Debit card usage as a proportion of total ECT value
4619;2006.09;55;Debit card usage as a proportion of total ECT value
4620;2006.12;53.8;Debit card usage as a proportion of total ECT value
4621;2007.03;53.2;Debit card usage as a proportion of total ECT value
4622;2007.06;55.5;Debit card usage as a proportion of total ECT value
4623;2007.09;55.3;Debit card usage as a proportion of total ECT value
4624;2007.12;53.9;Debit card usage as a proportion of total ECT value
4625;2008.03;53.4;Debit card usage as a proportion of total ECT value
4626;2008.06;55.1;Debit card usage as a proportion of total ECT value
4627;2008.09;55.3;Debit card usage as a proportion of total ECT value
4628;2008.12;55.3;Debit card usage as a proportion of total ECT value
4629;2009.03;55.3;Debit card usage as a proportion of total ECT value
4630;2009.06;57.6;Debit card usage as a proportion of total ECT value
4631;2009.09;57.5;Debit card usage as a proportion of total ECT value
4632;2009.12;56.4;Debit card usage as a proportion of total ECT value
4633;2010.03;56.1;Debit card usage as a proportion of total ECT value
4634;2010.06;58;Debit card usage as a proportion of total ECT value
4635;2010.09;58.2;Debit card usage as a proportion of total ECT value
4636;2010.12;57.3;Debit card usage as a proportion of total ECT value
4637;2011.03;57;Debit card usage as a proportion of total ECT value
4638;2011.06;58.7;Debit card usage as a proportion of total ECT value
4639;2011.09;58.7;Debit card usage as a proportion of total ECT value
4640;2011.12;57.1;Debit card usage as a proportion of total ECT value
4641;2012.03;57;Debit card usage as a proportion of total ECT value
4642;2012.06;58.8;Debit card usage as a proportion of total ECT value
4643;2012.09;58.7;Debit card usage as a proportion of total ECT value
4644;2012.12;57.2;Debit card usage as a proportion of total ECT value
4645;2013.03;57;Debit card usage as a proportion of total ECT value
4646;2013.06;57.9;Debit card usage as a proportion of total ECT value
4647;2013.09;57.8;Debit card usage as a proportion of total ECT value
4648;2013.12;56.3;Debit card usage as a proportion of total ECT value
4649;2014.03;55.8;Debit card usage as a proportion of total ECT value
4650;2014.06;57.5;Debit card usage as a proportion of total ECT value
4651;2014.09;57.2;Debit card usage as a proportion of total ECT value
4652;2014.12;55.6;Debit card usage as a proportion of total ECT value
4653;2015.03;55.1;Debit card usage as a proportion of total ECT value
4654;2015.06;56.3;Debit card usage as a proportion of total ECT value
4655;2015.09;55.5;Debit card usage as a proportion of total ECT value
4656;2015.12;53.9;Debit card usage as a proportion of total ECT value
4657;2016.03;53.2;Debit card usage as a proportion of total ECT value
4658;2016.06;54.3;Debit card usage as a proportion of total ECT value
4659;2016.09;53.6;Debit card usage as a proportion of total ECT value
4660;2016.12;51.6;Debit card usage as a proportion of total ECT value
4661;2017.03;48.2;Debit card usage as a proportion of total ECT value
4662;2017.06;49.3;Debit card usage as a proportion of total ECT value
4663;2017.09;48.7;Debit card usage as a proportion of total ECT value
4664;2017.12;47;Debit card usage as a proportion of total ECT value
4665;2018.03;45.1;Debit card usage as a proportion of total ECT value
4666;2018.06;46.3;Debit card usage as a proportion of total ECT value
4667;2018.09;45.9;Debit card usage as a proportion of total ECT value
4668;2018.12;44.4;Debit card usage as a proportion of total ECT value
4669;2019.03;43.5;Debit card usage as a proportion of total ECT value
4670;2019.06;44.9;Debit card usage as a proportion of total ECT value
4671;2019.09;44.9;Debit card usage as a proportion of total ECT value
4672;2019.12;43.6;Debit card usage as a proportion of total ECT value
4673;2020.03;42.6;Debit card usage as a proportion of total ECT value
4674;2020.06;36.3;Debit card usage as a proportion of total ECT value
4675;2020.09;39.2;Debit card usage as a proportion of total ECT value
4676;2020.12;38.6;Debit card usage as a proportion of total ECT value
4677;2021.03;38.4;Debit card usage as a proportion of total ECT value
4678;2021.06;38;Debit card usage as a proportion of total ECT value
4679;2021.09;34.8;Debit card usage as a proportion of total ECT value
4680;2021.12;33.3;Debit card usage as a proportion of total ECT value
4681;2022.03;33.7;Debit card usage as a proportion of total ECT value
4682;2022.06;33.5;Debit card usage as a proportion of total ECT value
4683;2022.09;33.2;Debit card usage as a proportion of total ECT value
4684;2022.12;32.7;Debit card usage as a proportion of total ECT value
